// wgseov-eov-wgs84(y, x, df, dl, dh)
420000	170000	-0.25945	-0.91156	0.04100
425000	170000	-0.23844	-0.86462	0.02600
425000	175000	-0.25936	-0.83638	0.04700
425000	180000	-0.29469	-0.79658	0.09100
430000	165000	-0.26073	-0.86405	-0.07200
430000	170000	-0.24811	-0.84177	-0.01000
430000	175000	-0.22760	-0.80353	0.06600
430000	180000	-0.27643	-0.80081	0.05100
430000	185000	-0.30186	-0.76507	0.07800
435000	165000	-0.27240	-0.83345	-0.10000
435000	170000	-0.27841	-0.81710	-0.05300
435000	175000	-0.25746	-0.78787	0.01700
435000	180000	-0.27879	-0.76922	0.04900
435000	185000	-0.28865	-0.75963	0.06400
435000	190000	-0.31330	-0.75457	0.06100
440000	150000	-0.32131	-0.84698	-0.37000
440000	155000	-0.32237	-0.82372	-0.29000
440000	160000	-0.33274	-0.82428	-0.22900
440000	165000	-0.32463	-0.81312	-0.15900
440000	170000	-0.29226	-0.78669	-0.08200
440000	175000	-0.26287	-0.76546	-0.00700
440000	180000	-0.28170	-0.75489	0.03300
440000	185000	-0.28600	-0.74346	0.05400
440000	190000	-0.29802	-0.73462	0.06600
445000	140000	-0.29097	-0.79965	-0.43100
445000	145000	-0.32397	-0.80667	-0.41300
445000	150000	-0.33580	-0.81167	-0.38000
445000	155000	-0.34766	-0.81811	-0.34500
445000	160000	-0.36377	-0.80545	-0.29500
445000	165000	-0.36534	-0.79413	-0.22100
445000	170000	-0.35460	-0.78863	-0.15900
445000	175000	-0.32377	-0.75540	-0.06600
445000	180000	-0.30510	-0.74291	-0.00200
445000	185000	-0.29883	-0.73762	0.01800
445000	190000	-0.32023	-0.73002	0.03800
445000	205000	-0.28108	-0.65499	0.17500
445000	210000	-0.27684	-0.64083	0.20200
445000	215000	-0.26567	-0.58273	0.21600
445000	260000	-0.73267	-0.57006	0.21500
450000	135000	-0.30579	-0.73467	-0.46700
450000	140000	-0.32912	-0.74762	-0.45300
450000	145000	-0.34003	-0.77418	-0.42300
450000	150000	-0.35572	-0.77680	-0.39500
450000	155000	-0.36439	-0.77294	-0.34100
450000	160000	-0.38324	-0.77404	-0.30400
450000	165000	-0.37949	-0.77057	-0.22700
450000	170000	-0.39036	-0.77400	-0.20000
450000	175000	-0.35509	-0.75177	-0.10900
450000	180000	-0.34292	-0.74135	-0.06100
450000	185000	-0.32809	-0.73722	-0.01500
450000	190000	-0.34887	-0.71585	0.00400
450000	195000	-0.34551	-0.68369	0.03800
450000	200000	-0.32629	-0.65224	0.10200
450000	205000	-0.30149	-0.63496	0.15300
450000	210000	-0.25339	-0.57334	0.22500
450000	215000	-0.25830	-0.57285	0.22700
450000	220000	-0.25051	-0.56598	0.22700
450000	225000	-0.23135	-0.57321	0.27600
450000	230000	-0.25012	-0.58704	0.27200
450000	235000	-0.29615	-0.61896	0.25000
450000	255000	-0.69376	-0.59934	0.18100
450000	260000	-0.70929	-0.57612	0.17800
450000	265000	-0.74022	-0.55696	0.15700
455000	125000	-0.32363	-0.64916	-0.48700
455000	130000	-0.33542	-0.67654	-0.47200
455000	135000	-0.34438	-0.69571	-0.46500
455000	140000	-0.34168	-0.72312	-0.45100
455000	145000	-0.34950	-0.74222	-0.42900
455000	150000	-0.36804	-0.74946	-0.40400
455000	155000	-0.37749	-0.74128	-0.34300
455000	160000	-0.40507	-0.75116	-0.32600
455000	165000	-0.40300	-0.75454	-0.26000
455000	170000	-0.41148	-0.75188	-0.20600
455000	175000	-0.39077	-0.74565	-0.14900
455000	180000	-0.38510	-0.74132	-0.11600
455000	185000	-0.38471	-0.72234	-0.06800
455000	190000	-0.38486	-0.71519	-0.03800
455000	195000	-0.36683	-0.66534	0.01500
455000	200000	-0.35787	-0.64427	0.05300
455000	205000	-0.35328	-0.60245	0.11900
455000	210000	-0.28833	-0.57937	0.19200
455000	215000	-0.25933	-0.56549	0.22900
455000	220000	-0.26357	-0.56131	0.22200
455000	225000	-0.24538	-0.56331	0.27500
455000	230000	-0.28706	-0.57599	0.25900
455000	235000	-0.39295	-0.58782	0.23800
455000	240000	-0.45538	-0.60631	0.23500
455000	250000	-0.62624	-0.60524	0.15500
455000	255000	-0.66538	-0.58667	0.17400
455000	260000	-0.63348	-0.54974	0.22600
455000	265000	-0.71891	-0.54698	0.14300
455000	270000	-0.75705	-0.52987	0.11400
460000	120000	-0.33658	-0.62789	-0.50200
460000	125000	-0.34750	-0.63514	-0.49400
460000	130000	-0.35036	-0.66382	-0.48000
